dataset,gamma,log10_gamma,cost_mean,cost_std,ari_mean,ari_std
Australian Credit,0.001,-3.0,3322.2219033632637,1.8255081133586373,0.07400419478700872,0.0008439355649652869
Australian Credit,0.0014251026703029977,-2.8461538461538463,3321.1577406271017,7.190186943645084e-13,0.07655260107970925,0.0
Australian Credit,0.002030917620904735,-2.6923076923076925,3324.323600350803,1.8918308825891472,0.07485643015087634,0.0016961709288329102
Australian Credit,0.0028942661247167516,-2.5384615384615383,3324.4851942144396,0.10326303813326376,0.074848130351974,0.0
Australian Credit,0.004124626382901352,-2.3846153846153846,3326.8348389946914,7.190186943645084e-13,0.07655260107970925,0.0
Australian Credit,0.0058780160722749115,-2.230769230769231,3332.414048394032,1.891830882589602,0.07485643015087634,0.0016961709288329102
Australian Credit,0.008376776400682925,-2.0769230769230766,3338.65996854924,0.9314440429673141,0.07751272286551164,0.006023733987960425
Australian Credit,0.01193776641714437,-1.923076923076923,3343.2658724867115,7.190186943645084e-13,0.07655260107970925,0.0
Australian Credit,0.017012542798525893,-1.7692307692307692,3353.9381272167534,4.547473508864641e-13,0.07655260107970925,0.0
Australian Credit,0.024244620170823284,-1.6153846153846154,3372.9308476958727,0.0,0.07316025922204343,0.0
Australian Credit,0.0345510729459222,-1.4615384615384615,3392.713486999315,1.891830882588465,0.07485643015087634,0.0016961709288329102
Australian Credit,0.04923882631706741,-1.3076923076923075,3421.7100014562434,4.547473508864641e-13,0.07655260107970925,0.0
Australian Credit,0.07017038286703829,-1.1538461538461537,3467.6208957634235,1.8918308825861914,0.07485643015087634,0.0016961709288329102
Australian Credit,0.1,-1.0,3528.690691727054,0.0,0.07835036003960864,0.0
Australian Credit,0.14251026703029993,-0.8461538461538458,3618.237231361169,0.2506779501336496,0.0844846403566255,0.0026433124304267794
Australian Credit,0.2030917620904737,-0.6923076923076921,3744.7818758406056,0.058834763688764724,0.08535771985393555,0.0035163919277368255
Australian Credit,0.28942661247167517,-0.5384615384615383,3924.306311687913,0.0,0.09993045947753718,0.0
Australian Credit,0.41246263829013524,-0.3846153846153846,4181.578818735914,0.09964085381170662,0.12138564993597886,0.0009850606530385914
Australian Credit,0.5878016072274912,-0.23076923076923084,4826.104712275467,285.04144706450006,0.07054685113838176,0.06725717291129897
Australian Credit,0.8376776400682924,-0.07692307692307668,5035.969285821712,0.02300388674120768,0.1960439811536977,0.002622608738741705
Australian Credit,1.1937766417144369,0.07692307692307705,5718.9038822436805,9.094947017729282e-13,0.2609252746437458,0.0
Australian Credit,1.7012542798525891,0.23076923076923084,6670.691686209656,20.109329607967084,0.3623189400949385,0.014055934551501836
Australian Credit,2.424462017082331,0.384615384615385,7938.149398704276,6.431098710768743e-13,0.3694089764309077,0.0
Australian Credit,3.4551072945922217,0.5384615384615388,9726.679624263024,0.011685340043186443,0.37486121416672913,0.001777738213931429
Australian Credit,4.923882631706742,0.6923076923076925,12954.864317132753,710.4797057282021,0.19304269554166653,0.1871836707195758
Australian Credit,7.01703828670383,0.8461538461538463,15829.960248414542,0.0,0.38022636626124234,0.0
Australian Credit,10.0,1.0,20936.639802116624,0.0,0.3730834759527977,0.0
Australian Credit,14.251026703029993,1.1538461538461542,28210.146491000913,0.0,0.3730834759527977,0.0
Australian Credit,20.30917620904739,1.3076923076923084,38575.64029579668,0.0,0.3730834759527977,0.0
Australian Credit,28.942661247167518,1.4615384615384617,53347.53319602016,0.0,0.3730834759527977,0.0
Australian Credit,41.246263829013564,1.6153846153846159,74398.99721355866,0.0,0.3730834759527977,0.0
Australian Credit,58.780160722749116,1.7692307692307692,104399.49479874027,0.0,0.3730834759527977,0.0
Australian Credit,83.76776400682924,1.9230769230769234,147153.28401780152,0.0,0.3730834759527977,0.0
Australian Credit,119.37766417144383,2.0769230769230775,208081.82319945673,0.0,0.3730834759527977,0.0
Australian Credit,170.1254279852589,2.230769230769231,316828.23983804707,21916.992753152765,0.1848992017588386,0.1881842741939591
Australian Credit,242.44620170823308,2.384615384615385,418652.0909249031,0.0,0.3730834759527977,0.0
Australian Credit,345.5107294592218,2.5384615384615383,639361.8092486651,44366.31134182017,0.1848992017588386,0.1881842741939591
Australian Credit,492.3882631706742,2.6923076923076925,846302.9580871401,0.0,0.3730834759527977,0.0
Australian Credit,701.7038286703837,2.8461538461538467,1204441.8906571432,0.0,0.3730834759527977,0.0
Australian Credit,1000.0,3.0,1714826.6398021162,0.0,0.3730834759527977,0.0
