dataset,gamma,log10_gamma,cost_mean,cost_std,ari_mean,ari_std
Bank Marketing,0.001,-3.0,25047.5496448026,1085.7665613084841,0.0508025299029783,0.04944287979310138
Bank Marketing,0.0011497569953977356,-2.9393939393939394,25050.117086824604,1085.7562993981815,0.050357264000877644,0.049992311125865316
Bank Marketing,0.0013219411484660286,-2.878787878787879,24166.561058093623,0.0025799825256399346,0.09122120527572035,9.752813569159913e-05
Bank Marketing,0.0015199110829529332,-2.8181818181818183,25056.512348528384,1085.7913410527378,0.050763761088176665,0.049490323736303264
Bank Marketing,0.001747528400007683,-2.757575757575758,25622.92591509193,1202.9862595587279,0.0636975015243931,0.06557476829093609
Bank Marketing,0.002009233002565048,-2.696969696969697,24730.86460210691,1104.9648932441446,0.0705380325081941,0.04139083528926199
Bank Marketing,0.0023101297000831605,-2.6363636363636362,24183.55919117252,5.3959945850479294e-12,0.09117244120787456,0.0
Bank Marketing,0.0026560877829466868,-2.5757575757575757,25180.907762820825,1225.4551907939986,0.04669254175414732,0.05471912444364266
Bank Marketing,0.0030538555088334154,-2.515151515151515,24196.3499850918,0.002579982524184743,0.09122120527572035,9.752813569159913e-05
Bank Marketing,0.003511191734215131,-2.4545454545454546,25666.94671706333,1218.6143170961486,0.07730250926688612,0.08709494065342654
Bank Marketing,0.004037017258596553,-2.393939393939394,25302.76051937444,1334.449433738127,0.10474027343827623,0.10331618929270442
Bank Marketing,0.004641588833612782,-2.333333333333333,25196.10339557582,1198.6594342623875,0.10594900700781495,0.08911061184966218
Bank Marketing,0.005336699231206312,-2.2727272727272725,25698.07192042823,1218.2256966472603,0.07058457502651612,0.07498410941346177
Bank Marketing,0.006135907273413176,-2.212121212121212,25222.012878570848,1198.9342433193397,0.10534337915261811,0.0880259052410222
Bank Marketing,0.007054802310718645,-2.1515151515151514,25360.649423128572,1341.8868061318485,0.10646126262758042,0.10118504534300451
Bank Marketing,0.008111308307896872,-2.090909090909091,25170.426306781545,1086.4550621706112,0.05036196470640043,0.04998645905889993
Bank Marketing,0.0093260334688322,-2.0303030303030303,25721.111678665286,1167.4311322572516,0.08539004269978086,0.10095032292870407
Bank Marketing,0.010722672220103232,-1.9696969696969697,24328.254922516884,7.455637944774643e-12,0.09117244120787456,0.0
Bank Marketing,0.012328467394420659,-1.9090909090909092,24799.58009479612,887.4109905619094,0.07056630476624938,0.04121227288325036
Bank Marketing,0.014174741629268055,-1.8484848484848484,24831.428896542297,887.5999853569446,0.07101688331233474,0.04043313623244972
Bank Marketing,0.016297508346206444,-1.7878787878787878,25951.706367446746,1260.5652576995865,0.08521645285841714,0.10241741883590669
Bank Marketing,0.01873817422860384,-1.7272727272727273,25461.1716872397,1230.3914962108793,0.04560129547778645,0.056608360420470016
Bank Marketing,0.021544346900318846,-1.6666666666666665,25625.061532200227,1360.292046687534,0.04616386331773783,0.05512402493957383
Bank Marketing,0.024770763559917114,-1.606060606060606,25014.10456459039,888.4481670389212,0.07101709989980193,0.04043270305869675
Bank Marketing,0.02848035868435802,-1.5454545454545454,25522.38854280499,1088.4324978961483,0.05038939399334191,0.04994882791571989
Bank Marketing,0.03274549162877728,-1.4848484848484849,25706.43375394855,1236.3799455256844,0.0499791570274833,0.05045203552825084
Bank Marketing,0.037649358067924674,-1.4242424242424243,25895.56992912501,1352.3386163685695,0.04192814298196288,0.06046151072870556
Bank Marketing,0.04328761281083059,-1.3636363636363635,25977.916073526965,1334.9688293343725,0.10386485604378026,0.09254813609942168
Bank Marketing,0.049770235643321115,-1.303030303030303,25556.116723132298,1112.48741947213,0.07045456539420594,0.04143575162733722
Bank Marketing,0.05722367659350217,-1.2424242424242424,26219.92849112345,1337.787414662927,0.10270151071419562,0.09050217178796237
Bank Marketing,0.06579332246575682,-1.1818181818181817,26612.598535437603,1091.7607983831897,0.030141224477366557,0.0498377245459832
Bank Marketing,0.07564633275546291,-1.121212121212121,26919.095256375476,1229.0689329179017,0.0712765508173738,0.07858388757651487
Bank Marketing,0.08697490026177834,-1.0606060606060606,25639.791954842534,0.0025799825034482637,0.09122120527572035,9.752813569159913e-05
Bank Marketing,0.1,-1.0,26969.79670087409,1355.3847642173841,0.09693791129674617,0.09793436376402835
Bank Marketing,0.11497569953977356,-0.9393939393939394,26568.555867963492,894.2977510963005,0.07100767673704689,0.04032952894165535
Bank Marketing,0.13219411484660287,-0.8787878787878789,26865.161380146117,895.1952889068266,0.07053838279578924,0.041268116824170635
Bank Marketing,0.1519911082952933,-0.8181818181818183,27654.10879732096,1097.419077101476,0.05074026530666305,0.04961871918450848
Bank Marketing,0.1747528400007685,-0.7575757575757573,27598.647447012096,898.16487968467,0.07042034316850787,0.04101740233512813
Bank Marketing,0.2009233002565048,-0.6969696969696968,29201.830427578192,1328.7130752995195,0.020826093473619394,0.05860703871570271
Bank Marketing,0.23101297000831603,-0.6363636363636362,28566.083386518003,897.8042875181526,0.07064043232930439,0.0405782297016343
Bank Marketing,0.26560877829466867,-0.5757575757575757,29762.606812627964,1309.1744909217357,0.08692139089592081,0.05819148687556386
Bank Marketing,0.30538555088334157,-0.5151515151515151,29843.94368499664,895.463675181297,0.07033822480337745,0.04021058640059856
Bank Marketing,0.3511191734215131,-0.4545454545454546,30182.967642612093,0.00022407515603901595,0.09017426722237552,0.0005068507216347683
Bank Marketing,0.40370172585965536,-0.39393939393939403,32430.00795452554,1096.964272661529,0.030072075315986928,0.049904257730017686
Bank Marketing,0.4641588833612782,-0.33333333333333304,32720.40006406905,1188.9401786815836,0.06390750752382489,0.055365380946637885
Bank Marketing,0.5336699231206312,-0.27272727272727254,33320.05327358036,0.00044665145396720633,0.09292035247661898,0.0004111174701142639
Bank Marketing,0.6135907273413176,-0.21212121212121193,35120.14442365337,855.1597668478813,0.07277458144772109,0.04179914042266907
Bank Marketing,0.7054802310718645,-0.15151515151515138,37781.74682164133,1290.4140572922502,0.06891120852304573,0.07243795677350356
Bank Marketing,0.8111308307896873,-0.0909090909090908,38937.840838666016,1047.3393679231838,0.05213817525606314,0.04983423418179693
Bank Marketing,0.9326033468832199,-0.030303030303030297,40982.64157285978,1000.1439676626167,0.05179622788500434,0.04992820939776036
Bank Marketing,1.072267222010323,0.030303030303030252,42907.22852137869,688.3402063071342,0.07357605564621106,0.04024955883742445
Bank Marketing,1.232846739442066,0.09090909090909083,46198.6512069253,721.3107363023515,0.03434108412050757,0.048467963751515575
Bank Marketing,1.4174741629268048,0.1515151515151514,49940.79495458136,408.92126634157734,-0.0002493667586414896,0.008546894053185728
Bank Marketing,1.629750834620645,0.21212121212121235,52767.861328289284,588.7926690047326,0.04553871928667236,0.03945193874979661
Bank Marketing,1.873817422860385,0.27272727272727293,56763.436213098525,343.1773067419418,0.016841626857842767,0.010461762716865044
Bank Marketing,2.1544346900318843,0.3333333333333334,60976.86253324073,273.68707684520234,0.02040385572588772,0.012742868984850058
Bank Marketing,2.4770763559917115,0.39393939393939403,65574.75130903062,326.72893302704665,0.017710701246042272,0.01200678636540859
Bank Marketing,2.848035868435802,0.4545454545454546,71180.0042073999,296.4438506203814,0.028440427299061564,0.009078922334504146
Bank Marketing,3.2745491628777286,0.5151515151515151,77254.57116417093,382.1746779587989,0.02447427491414107,0.010946976931691525
Bank Marketing,3.7649358067924674,0.5757575757575757,84239.59382919219,405.9949870080956,0.020577664205116777,0.010995325476694533
Bank Marketing,4.328761281083062,0.6363636363636367,92802.02848095073,355.87610689848196,0.029347655984853022,0.008790932294045801
Bank Marketing,4.9770235643321135,0.6969696969696972,102265.2365927692,384.6326188176795,0.02990685762509034,0.008965778846781383
Bank Marketing,5.72236765935022,0.7575757575757578,112754.00441881409,546.0167942943953,0.016693482996750237,0.00872811603577076
Bank Marketing,6.5793322465756825,0.8181818181818183,125881.14367065838,9.203439287865707e-12,0.03412857058160784,0.0
Bank Marketing,7.56463327554629,0.8787878787878789,140034.6764035631,499.1954171751625,0.029726050451782792,0.008805040259650104
Bank Marketing,8.697490026177835,0.9393939393939394,156844.3740928826,2.6031257322754125e-11,0.03412857058160784,0.0
Bank Marketing,10.0,1.0,175580.8020403446,607.3256997410994,0.029726050451782792,0.008805040259650104
Bank Marketing,11.497569953977356,1.0606060606060606,197775.9424774569,0.0,0.03412857058160784,0.0
Bank Marketing,13.219411484660288,1.121212121212121,222945.82197297964,3.4436116595168225e-11,0.03412857058160784,0.0
Bank Marketing,15.199110829529332,1.1818181818181817,251885.0669962753,3.4436116595168225e-11,0.03412857058160784,0.0
Bank Marketing,17.47528400007683,1.2424242424242422,284688.5522486657,939.2283093442442,0.029726050451782792,0.008805040259650104
Bank Marketing,20.09233002565046,1.3030303030303028,323414.1452051731,0.0,0.03412857058160784,0.0
Bank Marketing,23.10129700083158,1.3636363636363633,367399.22444837226,3.681375715146283e-11,0.03412857058160784,0.0
Bank Marketing,26.560877829466893,1.4242424242424248,417971.377001362,2.6031257322754125e-11,0.03412857058160784,0.0
Bank Marketing,30.538555088334185,1.4848484848484853,476117.0631714836,5.206251464550825e-11,0.03412857058160784,0.0
Bank Marketing,35.111917342151344,1.5454545454545459,542970.4725977823,0.0,0.03412857058160784,0.0
Bank Marketing,40.37017258596558,1.6060606060606064,619835.6477518616,1.1641532182693481e-10,0.03412857058160784,0.0
Bank Marketing,46.41588833612782,1.666666666666667,708211.9205877323,0.0,0.03412857058160784,0.0
Bank Marketing,53.366992312063125,1.7272727272727275,809823.158507953,9.017492053581907e-11,0.03412857058160784,0.0
Bank Marketing,61.35907273413176,1.787878787878788,926651.3901177526,7.362751430292566e-11,0.03412857058160784,0.0
Bank Marketing,70.54802310718645,1.8484848484848486,1060975.4666710666,0.0,0.03412857058160784,0.0
Bank Marketing,81.11308307896873,1.9090909090909092,1215415.5133385833,0.0,0.03412857058160784,0.0
Bank Marketing,93.26033468832199,1.9696969696969697,1392984.037364101,0.0,0.03412857058160784,0.0
Bank Marketing,107.22672220103232,2.0303030303030303,1597144.690024903,0.0,0.03412857058160784,0.0
Bank Marketing,123.28467394420659,2.090909090909091,1831879.8286066235,2.3283064365386963e-10,0.03412857058160784,0.0
Bank Marketing,141.74741629268047,2.1515151515151514,2101768.1962566157,0.0,0.03412857058160784,0.0
Bank Marketing,162.97508346206433,2.212121212121212,2412074.234938673,0.0,0.03412857058160784,0.0
Bank Marketing,187.3817422860383,2.2727272727272725,2768850.7736275136,0.0,0.03412857058160784,0.0
Bank Marketing,215.44346900318865,2.333333333333334,3179057.0947788446,0.0,0.03412857058160784,0.0
Bank Marketing,247.7076355991714,2.3939393939393945,3650694.6820789017,0.0,0.03412857058160784,0.0
Bank Marketing,284.8035868435805,2.454545454545455,4192963.2973696785,4.656612873077393e-10,0.03412857058160784,0.0
Bank Marketing,327.4549162877732,2.5151515151515156,4816440.431184886,0.0,0.03412857058160784,0.0
Bank Marketing,376.49358067924715,2.575757575757576,5533287.627259449,0.0,0.03412857058160784,0.0
Bank Marketing,432.87612810830615,2.6363636363636367,6357487.705577429,0.0,0.03412857058160784,0.0
Bank Marketing,497.7023564332114,2.6969696969696972,7305117.511230903,9.313225746154785e-10,0.03412857058160784,0.0
Bank Marketing,572.236765935022,2.757575757575758,8394661.509328375,0.0,0.03412857058160784,0.0
Bank Marketing,657.9332246575682,2.8181818181818183,9647372.342934562,0.0,0.03412857058160784,0.0
Bank Marketing,756.463327554629,2.878787878787879,11087685.387083784,0.0,0.03412857058160784,0.0
Bank Marketing,869.7490026177834,2.9393939393939394,12743695.38515697,0.0,0.03412857058160784,0.0
Bank Marketing,1000.0,3.0,14647704.464890253,0.0,0.03412857058160784,0.0
