dataset,gamma,log10_gamma,cost_mean,cost_std,ari_mean,ari_std
Credit Approval,0.4641588833612782,-0.33333333333333304,4357.502443663291,1.3334900315572882,0.11295851236338328,0.00911464553972913
Credit Approval,0.5336699231206312,-0.27272727272727254,4512.266553339509,0.281342870909039,0.13332545243024435,0.0071979943140631445
Credit Approval,0.6135907273413176,-0.21212121212121193,4688.378704511012,0.8448458053262046,0.15722022751839945,0.020031496978950947
Credit Approval,0.7054802310718645,-0.15151515151515138,4885.275940216773,1.4527584735400683,0.1715356997840061,0.025761332084262543
Credit Approval,0.8111308307896873,-0.0909090909090908,5108.303751317728,0.024520721401313495,0.1976075881292157,0.0021180035264474653
Credit Approval,0.9326033468832199,-0.030303030303030297,5364.5244232869645,0.136826666849917,0.21564515767705816,0.013806049440617708
Credit Approval,1.072267222010323,0.030303030303030252,5662.832740606519,10.45809322839696,0.2685150728018691,0.019489555264754706
Credit Approval,1.232846739442066,0.09090909090909083,5991.476269282854,10.396004330293534,0.30236860251429054,0.019736725445615316
Credit Approval,1.4174741629268048,0.1515151515151514,6358.538243088724,10.489417673300153,0.3286134941999457,0.0163404080268597
Credit Approval,1.629750834620645,0.21212121212121235,6773.42010037918,1.5273416081259201,0.35439795840159366,0.00701514442920559
Credit Approval,1.873817422860385,0.27272727272727293,7250.422538665538,0.035411937213465555,0.38137462845503034,0.001773848437451278
Credit Approval,2.1544346900318843,0.3333333333333334,7976.506537424722,315.96512469623127,0.3018459836806595,0.14592401630490479
Credit Approval,2.4770763559917115,0.39393939393939403,8486.091330481591,62.83955993826477,0.3786514460245961,0.0017689494792220322
Credit Approval,2.848035868435802,0.4545454545454546,9449.556198584552,412.13090996641233,0.23292024318624033,0.1876528412604871
Credit Approval,3.2745491628777286,0.5151515151515151,10135.08706519075,358.157289100195,0.3146217169297635,0.11637625733301557
Credit Approval,3.7649358067924674,0.5757575757575757,10834.071877619845,1.6269535826721328e-12,0.37665376644185605,0.0
Credit Approval,4.328761281083062,0.6363636363636367,12115.02287869227,456.57768114377615,0.31771401264240084,0.11787950759891044
Credit Approval,4.9770235643321135,0.6969696969696972,13352.113477099807,510.86511535917566,0.31991143038543723,0.12062987175161022
Credit Approval,5.72236765935022,0.7575757575757578,15158.223907628959,622.7586037473923,0.23547649168526177,0.157663252295307
Credit Approval,6.5793322465756825,0.8181818181818183,16086.588920486718,0.0,0.38022636626124234,0.0
Credit Approval,7.56463327554629,0.8787878787878789,18352.646957873847,855.760806948159,0.3018233628224543,0.1496464422644204
Credit Approval,8.697490026177835,0.9393939393939394,20432.70906259206,788.8138770380657,0.29881052399727764,0.15033379182030604
Credit Approval,10.0,1.0,22466.43335656725,0.0,0.3730834759527977,0.0
Credit Approval,11.497569953977356,1.0606060606060606,25257.903750781057,3.637978807091713e-12,0.3730834759527977,0.0
Credit Approval,13.219411484660288,1.121212121212121,29219.379200793985,1503.9256736398597,0.29778563684330733,0.15059567821898076
Credit Approval,15.199110829529332,1.1818181818181817,32157.575942809937,3.637978807091713e-12,0.3730834759527977,0.0
Credit Approval,17.47528400007683,1.2424242424242422,37376.18446384132,1951.643462261674,0.29778563684330733,0.15059567821898076
Credit Approval,20.09233002565046,1.3030303030303028,41278.53652437968,0.0,0.3730834759527977,0.0
Credit Approval,23.10129700083158,1.3636363636363633,46887.25096611731,0.0,0.3730834759527977,0.0
Credit Approval,26.560877829466893,1.4242424242424248,53335.90963069357,7.275957614183426e-12,0.3730834759527977,0.0
Credit Approval,30.538555088334185,1.4848484848484853,60750.30004122213,0.0,0.3730834759527977,0.0
Credit Approval,35.111917342151344,1.5454545454545459,69275.04728233739,0.0,0.3730834759527977,0.0
Credit Approval,40.37017258596558,1.6060606060606064,79076.43505680712,0.0,0.3730834759527977,0.0
Credit Approval,46.41588833612782,1.666666666666667,90345.64921510949,0.0,0.3730834759527977,0.0
Credit Approval,53.366992312063125,1.7272727272727275,103302.50702625299,0.0,0.3730834759527977,0.0
Credit Approval,61.35907273413176,1.787878787878788,121483.85395153095,6568.218037084263,0.29778563684330733,0.15059567821898076
Credit Approval,70.54802310718645,1.8484848484848486,139095.39623652774,7534.895616329554,0.29778563684330733,0.15059567821898076
Credit Approval,81.11308307896873,1.9090909090909092,155021.22021576526,0.0,0.3730834759527977,0.0
Credit Approval,93.26033468832199,1.9696969696969697,177663.69721559927,0.0,0.3730834759527977,0.0
Credit Approval,107.22672220103232,2.0303030303030303,203697.0435392916,0.0,0.3730834759527977,0.0
Credit Approval,123.28467394420659,2.090909090909091,233629.0655885682,0.0,0.3730834759527977,0.0
Credit Approval,141.74741629268047,2.1515151515151514,268043.61732612393,0.0,0.3730834759527977,0.0
Credit Approval,162.97508346206433,2.212121212121212,307611.9889298553,0.0,0.3730834759527977,0.0
Credit Approval,187.3817422860383,2.2727272727272725,363018.90241471503,19825.802873944886,0.29778563684330733,0.15059567821898076
Credit Approval,215.44346900318865,2.333333333333334,416802.00784080534,22777.896524589065,0.29778563684330733,0.15059567821898076
Credit Approval,247.7076355991714,2.3939393939393945,491725.5529639092,32054.129143748425,0.22248779773381697,0.18444128455243475
Credit Approval,284.8035868435805,2.454545454545455,534700.3192330013,0.0,0.3730834759527977,0.0
Credit Approval,327.4549162877732,2.5151515151515156,614202.3973169766,0.0,0.3730834759527977,0.0
Credit Approval,376.49358067924715,2.575757575757576,705610.4677426838,0.0,0.3730834759527977,0.0
